index	x	y
44429	7.62691239424	-17.4102265809
29762	-11.0459642232	6.28766668718
1177	5.69142276313	10.6333527114
1176	2.31321951297	10.6373236229
1175	8.61226103879	3.1852399609
1174	-29.9764780706	0.174893102915
1173	1.53019480061	15.3090685896
1172	5.48065268152	25.3024598754
23509	18.2784755309	-2.47168888136
1170	14.564856671	-6.0336449445
23507	30.0711352743	-0.982169722756
23506	-3.26374698084	33.8898529428
23505	14.9389929081	-23.4145443518
29928	-16.7753198708	1.27648823819
23503	-24.9409225589	0.393157174591
23502	4.11301360248	-15.517758726
23501	-18.3478524422	-7.92503311678
23500	-11.2091577509	21.1367915274
40328	2.15914524657	6.12434642709
2964	9.60713762147	10.7430040566
27619	-27.8704114292	-3.00176346868
20423	5.69278776979	-3.56345207537
27617	18.1278853979	-4.7968981831
27616	-2.54955661468	4.93103563634
27615	-17.8655231379	5.99991787515
27614	2.78569649884	-14.1050187916
27613	14.1410566789	24.1736771227
27612	-12.7831863178	10.3490834304
27611	-38.6405111502	7.62763731882
27610	-13.9290553559	17.4421187013
43268	-16.0220091084	-23.8572639737
59038	-3.90097922404	31.8043258048
59039	-36.7372153895	-3.7950671984
59032	33.0166224653	10.9741124021
59033	31.7675008025	-13.1672015095
16880	9.72001311275	-4.42272679458
59031	-6.87296110193	-29.8095034524
59036	34.4709242312	1.06778261922
59037	4.65093165716	-16.9142970787
59034	-32.9307482386	-5.35244059514
59035	-14.6840832719	10.801313649
63792	7.56102704831	-27.5025340034
52833	-29.7134572456	9.01503395322
66128	-0.0591112015475	-1.29588553049
65888	-1.09109678649	-3.33323258195
12832	21.1364347484	21.2915827374
12831	-12.12760116	19.7098710066
66129	2.08779786771	-28.4216475093
8549	-8.98002014652	13.7486904349
12836	-24.8814663703	-19.1170729065
12835	-5.63394596332	10.7605626639
12834	6.42399624931	-11.5147359284
65880	-11.6491689223	-23.8918452483
8544	2.17100798872	4.60315206412
16761	-24.9012401227	21.7297858035
8541	-28.6840972988	11.4674535973
8540	-9.88435086551	6.36491460283
8543	14.7513043086	1.39803607253
65887	-23.9531621221	25.5184447657
54305	6.48450864129	30.8773658133
2961	8.25228786672	-10.4631715756
66504	33.1326050894	11.0785135156
66505	-23.8705567398	22.9440046149
66506	-18.8927803169	0.508517742413
66507	25.0300231021	-10.7459154666
66500	12.7589098113	-28.9342069459
66501	9.17032102436	-15.2902480572
66502	-26.8822752392	-14.6175933847
23124	23.891645496	7.8477184851
50413	13.0631400265	-29.4221501995
50412	3.00177819624	4.52806796708
50411	-4.33173356783	5.99637421298
50410	8.1100924315	-20.5952950859
66508	9.42752619387	-29.9713123603
23127	27.5215377456	10.1511376844
50415	12.5235250593	-18.6316335531
50414	16.4186659018	-23.3217525802
55629	-23.6593832564	24.0456990607
55628	34.1627242563	-1.55244066632
54304	32.1911225405	-1.83039637877
55623	12.769473071	-18.6520838552
55622	22.7762946618	-9.11681983297
55620	-4.40027361275	34.0820011923
55627	-4.42539256252	23.7481465012
55626	32.7483297983	10.8576258538
55625	-0.443665872326	0.97497625291
55624	-1.41122616895	-0.432207142491
52811	33.8440378118	12.3168597562
52810	-19.3215141535	-16.0620431587
52813	33.5985763277	11.3830142915
52812	-13.786286092	-7.19345117359
52815	26.095291172	25.0197517143
52814	-29.7191845832	-21.1052041893
22678	-15.4095854887	-3.09890999001
52816	-7.04695920906	-29.7570849425
22676	-22.6548261852	-6.20624091646
22677	-19.1134383863	-13.3371166095
22674	-13.661397604	10.7837740725
22675	26.1346380044	8.94097039015
22672	6.31787458335	-17.1694584689
22670	4.63378312186	28.9257972038
22671	-11.0102881349	-18.9464507997
60902	-9.62062882039	6.38947706941
60903	24.7434832301	-10.7659501059
60900	-25.3299710969	13.4245165659
60901	18.5522351255	27.2295021923
60906	-19.0762618283	-15.054936546
60907	-19.5719172166	-14.3636234029
26568	23.0268428565	19.2689960329
8290	-23.5152598325	21.4268468504
26566	-3.25022699427	34.1291048924
26567	27.0992190573	8.66380993121
26564	32.7437765906	-13.9283636231
26565	33.8626578429	-2.08197141748
26562	-19.6756624534	-9.63007246791
8293	5.59802856333	1.62939464804
26560	-27.2315847649	-12.9709098092
26561	26.8699511024	-0.638697261029
8292	30.370678973	-1.74357043216
70789	-31.2790960307	-12.4457286892
8295	6.08558943007	0.441870979615
14605	32.7605762901	-14.9256459294
15550	-23.5783104836	23.0264774422
10519	4.03778969737	17.9793351302
65268	-18.7929222336	-11.6470107006
65269	-15.0983312525	-11.3279602673
65265	-3.75968191836	1.97978190311
65266	-9.21738540965	28.9861728986
65267	-33.4224983089	5.24187250476
65260	-5.15130171524	-13.2140843057
65261	6.59805978385	-24.4733573219
65262	-31.782303741	-12.7451988002
65263	-4.37751544149	-11.6774504766
393	0.182595245927	13.3344535098
392	-10.2330992183	20.5677514749
391	1.4003033366	10.1593626947
390	3.39210768385	13.4534071505
397	-6.82451767066	15.2705675909
396	13.9654347101	21.779832196
395	-11.1557408804	19.6508326221
394	8.86651985955	7.81387949793
19391	8.84155750639	-11.0133869664
41068	-14.9417809437	-25.5541295111
399	12.3800222814	-2.56952257416
398	-7.49435580383	16.4664088619
41069	-5.16171468085	8.01311928435
48912	-15.5981934851	-19.2396989804
32224	18.3248434259	27.3077974428
32225	7.89924831564	-20.228912292
32226	12.5207258956	19.2600724011
32227	5.68186047946	17.0871400471
32220	9.01696679332	-21.3146050268
32221	18.4357150084	-19.248463675
32222	23.346352476	-10.5972306159
41065	-5.52245063553	31.2595250494
32228	-3.66039518462	8.01728955487
32229	-25.9463091153	0.583288335532
54300	-13.2251052574	8.96977888434
7215	4.5456753398	-3.76849762818
3748	-5.49445892467	31.8543363466
3749	13.0893237772	-2.25384210792
3746	-31.1747052066	-17.352670498
66308	-0.140733230579	-24.2578812048
3744	9.95372939558	-3.21644803139
3745	-5.29264368667	16.1252472167
3742	-22.2986786292	-7.68898176325
3743	10.8092967581	-5.88763527803
3740	8.33440897547	2.32003667085
3741	-18.8872046864	-12.1862020776
41063	5.18519355387	-25.529854248
57661	14.6183735005	-25.3398413016
57660	-12.1037444601	-24.5592898932
57663	0.434077578164	0.74627330468
57662	-22.1389791193	25.2896555233
57665	-18.9458917476	9.47573748643
57664	24.0075256019	-10.728748264
57667	17.9767819063	27.759796825
57666	24.3324405515	15.5510222012
57669	32.3134502568	-1.08853800542
57668	17.8031985083	-31.694485412
20590	26.8355921812	-0.732915622849
69645	30.9146686476	9.36212007588
41395	8.84276124351	-18.8657786945
19597	-10.1017065692	-12.403935624
52103	-1.47983281642	-0.0217533107354
52102	-3.92787440664	27.429628048
52101	-3.78463770068	-31.0662709709
52100	0.392073221465	-24.8214882965
52107	-26.7686371044	-9.66644351313
52106	-4.40670354524	-7.26640659513
52105	-31.992942561	-13.0095754149
52104	-8.79796566507	-10.3743337495
16064	0.563894582195	34.7862389099
52109	-14.481496004	-24.3924219757
52108	-2.19678140856	25.6125626916
69642	22.8591364357	-27.1260695295
60018	12.6187225311	-10.3893759622
60019	6.23390848704	-30.9040140985
10512	31.8399633043	-1.63705518124
60014	2.28268828187	-22.0816668992
60015	6.8887988145	-21.1392757661
60016	-0.529453869044	-5.71022081804
60017	-2.73763281679	5.98169501204
60011	-19.5419327776	-11.0154944619
60012	-27.6557611234	7.86855423353
60013	-31.2832194636	-11.4898956102
29659	-14.7011411742	-25.0292274469
21271	9.60143798575	-15.5253298187
31163	26.2170096646	25.0963041098
21930	-16.0477062687	32.7194326156
21931	-1.19410248054	-6.03874891815
21932	21.6605550601	22.3290580336
21933	31.4386247324	10.9294220782
10513	-13.1832998398	-22.6497262659
21935	3.20816823077	26.090561591
21936	-2.16780326287	35.0803580015
21937	24.4317954464	-1.54543806782
21938	-32.8076923077	-2.10345709854
21939	-0.980075498425	-23.1811889714
67349	-19.3470605645	-23.1371028489
69640	6.05957427791	-17.8941315769
57085	8.36952572083	31.6797193092
57084	-15.0826757668	1.81706519453
23512	32.4450073632	-12.8687143555
57086	12.6340560711	-28.2309704291
57081	-26.8715173554	-9.77302160195
57080	-2.91392763542	5.58802756864
57083	-22.3491801592	-7.48715488251
57082	-13.8197525939	-7.23099369999
57089	24.7503842648	8.07021382464
57088	26.1845061506	25.067854952
19973	5.51389235386	-5.29668090681
29652	-17.6289868948	-11.7434555988
28408	25.7904723748	19.6954449592
19972	-9.09160652252	4.28754081607
14969	14.5641482798	4.84633662592
69641	-17.8716110375	5.81813735684
19971	17.7750051979	-23.6947006068
23513	-11.3857143468	13.6353172484
32010	31.7864479704	9.864915241
8801	-8.9297770633	15.5978806944
29657	-30.4109450546	-19.445911633
16709	30.9985126885	-13.2167759921
275	-4.97304827274	16.6445365188
6819	19.6016192142	15.7926311859
6818	3.34636545747	7.55061105629
276	-13.8094657472	4.99190848581
15700	21.4308342061	16.4570881178
6810	3.63546045798	6.12896631822
15702	2.40597658492	-1.49338553964
55831	21.5721306832	23.0584846003
6815	-1.10761294391	5.61073723355
50357	32.5219076813	-3.27997307393
6817	5.8910465497	8.54784970261
6816	15.1061585607	5.42328646653
9757	13.3820208058	-23.9811827725
9756	15.9301370378	9.09836884061
9755	-12.8189252447	7.30343439129
9754	-29.986920348	9.26048801361
9753	32.5759674115	-14.3507539983
9752	17.4249877315	19.7517227831
9751	1.71685863398	31.3421124798
9750	15.4592698768	-24.3972787626
19979	-0.622658638955	2.52571189883
9759	26.5423062555	-0.258745162572
9758	30.3545104812	-6.82246917535
37304	-15.8850368877	6.83568655398
58930	-4.09925912412	-16.0734269921
24144	-13.2488205592	12.119308607
19978	15.1444224274	-18.1098956328
24142	28.6177101687	-3.33987017354
24143	18.6125658801	4.54449516917
37302	7.96263765226	-17.6614977575
24141	-28.0564280932	8.06778835464
37308	-13.0977479972	9.7193416313
37309	17.9506233604	24.4815648931
24148	32.9329823056	-14.6198322079
24149	-17.7398436072	-9.07895777976
49162	-0.949041595404	-22.9939699261
55838	-24.033394737	-18.4000681249
2063	-6.83994005184	12.2407983032
3872	-13.2514500691	8.51737391907
59958	-4.9057501256	1.98915097555
11849	2.68795263622	25.3545611868
22484	2.28012690816	1.69871323354
59951	-19.0621128474	4.8820319026
59950	18.5079237532	-18.2506890002
10514	-2.22884977239	5.71123081409
59952	19.5067210654	-18.1003557369
59954	-15.4789410659	-28.2406387531
59957	8.43233027651	-19.6544780785
59956	21.652660168	22.4000252132
33757	-3.12565915082	-0.870365002594
33756	2.16315694564	-25.0089204479
33755	0.598157290581	0.390425255004
33754	-30.1884089773	7.0565201431
10515	6.68032251514	29.2564359678
37072	23.4485364427	-11.8855034224
33752	17.1479015227	25.7762807828
68348	9.22008439545	-20.270006364
18536	7.35928556076	-5.91717464964
68344	-2.07370814537	25.5428823598
68345	-7.10645837812	3.658286636
68346	2.16299130065	-29.4016712527
11840	17.1583436001	1.27836562234
68340	-18.3188468015	5.95354135966
68341	-18.5247255118	0.368399632945
68342	-0.862596512907	-24.2876963396
68343	13.9664282945	-24.1192851258
67378	-7.45363534549	35.1370310254
67379	9.79278681132	-35.4555856279
67374	-0.574604575702	0.977441830063
67375	-15.2495288565	-29.1004277628
67376	25.7167151832	25.1577347739
67377	-25.6072138322	-13.3298214492
67370	-7.2867371158	35.0566367744
67371	-23.493457891	26.1736581016
67372	17.5149210566	-2.24940973277
67373	-19.4432789791	-16.3119517224
17258	-24.4139864077	-3.43709846948
68882	23.8265822076	-10.8772728224
17259	4.99747085045	1.58501408112
23328	32.4060720448	-14.7358747358
30334	28.928783457	9.63922167503
30335	7.15322324316	1.74923184456
30336	0.352199584097	-4.23503409834
30337	0.428159603115	-25.5954078162
30330	30.8379953038	10.2145905878
24866	-6.66701975029	-31.2350830457
30332	-19.2326902192	-23.149458557
59086	-16.5550614352	32.564160269
30338	-20.7704104753	4.93771349971
30339	1.17209622684	31.7621469727
44805	-13.4271004071	-27.4193935972
30225	-26.4024777662	22.2720025937
44705	-17.3913110424	-25.2438164425
46910	7.14778914552	26.6461089073
7567	-18.9680651245	-13.4501630607
15164	-31.2785906262	9.20636504749
49165	26.2646152127	17.1089081171
7564	-23.7680037136	23.6989900217
10251	2.98063262609	6.30956131557
17250	12.2119380454	-26.3112145876
7565	-15.2570483876	9.76569351108
30220	-1.91940582673	25.2275489614
17251	13.7116446603	-32.4829373402
44801	-14.9944244049	12.0149496124
15167	22.085516376	15.9735157234
17252	6.20496430796	-24.0923182108
44800	-6.42893344358	8.7634575132
52463	-6.89841648283	-11.9355063325
44803	-5.14336128741	-33.6457387761
30446	-14.7845952847	16.7745819676
69720	19.4025613742	5.90751815696
7561	19.087189851	20.0937742009
10250	24.1794413872	18.3471419305
52465	-17.9306290085	-15.022851618
17256	-0.523977226936	12.2972990631
14181	-7.71103041798	-8.68282647201
52467	-33.5915142213	-7.68366581565
24379	-15.7812332353	-11.1811558079
35218	-1.9430378586	11.7853076922
35219	-6.82079627469	-31.0090952979
35214	3.74645817549	-7.056183569
35215	9.65786719023	-24.9844184983
10253	12.5374152905	-5.84132368636
35217	-19.2136301255	-14.15553909
35211	23.1373304804	18.1391065612
35212	-20.1203797149	-23.1715399636
35213	17.2834085408	27.3380632428
23266	24.3651577701	-0.0480725785397
23267	1.04966224879	32.0456766081
23264	-1.01761326382	-13.1293731803
23265	-21.3108393183	-5.9328131793
23262	-31.884088025	7.8832141343
23263	-30.085581897	-20.6301310429
23260	-12.0112239849	7.76225728984
23261	0.724438411941	34.0594765344
23268	-16.4764536996	32.523719456
23269	-2.92010879603	5.73366576202
50039	-4.62684717934	-6.30270101386
9258	-18.750271921	-15.5761123586
24587	21.1327136502	15.6636215466
63023	-3.18096123322	5.8112253365
58670	-38.554728474	7.14915281552
9256	-18.4236134995	-28.9483856821
23753	0.511499696618	33.8317117447
53732	-15.1600635052	-9.69309774685
59824	18.339948415	-26.2741156117
10701	4.3572403797	1.72124721227
43859	-14.0094662766	13.3401945793
9255	-5.84655856937	13.4407195754
43853	-13.2039309357	8.8870251515
43852	30.2939422111	10.6383323425
16067	16.9358547166	17.0812270852
43850	-0.804300888002	3.84946500101
43857	5.43000698188	-19.1908800988
43856	-22.5177542228	0.671859126236
43855	4.18976696009	-6.12220837263
43854	30.5546974479	9.73631490773
53735	-1.56740074536	0.517860465378
10704	4.9751151527	0.0113222675247
49164	-9.19962788698	28.9796320668
6778	-15.0233385684	12.5896733599
6779	6.3637704866	0.698915486758
6774	4.95544019969	24.9877825277
6775	-20.988422955	-6.77549604855
6776	14.6293199408	17.491548219
6777	-9.11290657759	1.58236695497
6770	-30.1286588235	-20.5427121314
6771	3.65306645998	27.4600750381
6772	-18.1788763106	-3.67818155804
6773	17.7011339047	17.3684596985
69298	-5.23791672816	2.97929951667
24588	0.532369532233	33.993535978
46797	-29.6518522326	7.16823601983
24589	-10.3487855571	-18.1352735695
49568	-16.6106034866	32.5837205709
55209	-1.07657854978	-19.016899012
44662	13.0099649802	-25.3304624987
61474	8.69073020388	29.1726207822
6935	13.3172975022	-16.347955524
23756	-33.041087462	-4.4522821083
21615	0.71725461219	1.82093709849
32609	26.0815584045	-0.354137485726
53148	-10.8206359492	-13.9773893694
49564	-16.0651457948	-1.95638264023
46799	-24.728813731	0.367734865025
49566	3.97816165399	-4.98783431521
21611	-22.5022541184	0.800402694333
21610	-28.100654912	7.76818392062
55201	-24.0795982894	25.8117540154
21613	29.6952716287	-2.07691424256
32603	6.92425284535	-21.8013461725
16191	-20.1169159863	-22.95802269
21612	-15.5246276463	-29.5609385865
32600	-7.01786233518	-29.761533771
3891	30.7412584427	-3.27588874355
32601	-11.1142717172	5.75558414489
16250	2.70512170588	-4.32918841136
55205	29.6446594214	-13.6895773232
61478	-11.7490154656	-27.8495797163
68880	33.0878901227	10.9444021862
2791	-11.6185672892	11.5941304215
32604	-2.09125128282	-3.5203195603
69728	-5.70108486866	34.0804585925
18580	24.4961193555	7.73646224112
32605	-19.3714587245	-23.1752996777
64281	-14.6973772973	-23.9746125792
64583	-0.626452412311	-22.7561081726
42810	1.46533749246	-1.95333870946
42811	-14.5770861311	-23.8151347394
42812	-29.1416675507	-19.6105943281
42813	2.80664278351	0.534636007356
42814	3.98509765861	-15.3275423106
42815	-19.3750957884	-23.1709152297
42816	-4.52699730928	7.77112755842
42817	-25.4921294457	0.640132797939
42818	-13.8258522988	11.4671840542
42819	9.11358030673	-17.0378186773
67264	-17.8767924276	4.30865407633
1222	9.57808895879	-8.76642607659
64755	-18.5343794997	0.222627818349
5058	7.19732039307	29.2293739135
5059	5.50357352328	0.707247318764
31424	27.002919466	8.77350987935
5054	4.089794577	4.60931170408
5055	4.04137323719	8.72837091221
5056	-14.521969871	-11.896874964
5057	8.21928167351	-1.20760512078
5050	11.2300811104	-6.16440864891
5051	15.3164639012	5.11175107021
5052	7.51691023913	8.1703439929
5053	-9.3101022371	12.097347216
38569	6.78884021475	-10.2081334763
38568	-29.1136556931	-19.9920317283
69171	31.263226291	-0.651642957304
38561	-1.83239085505	-20.1180825534
38560	1.48881351059	-9.47256455539
38563	-3.05663921521	34.2455541338
38562	-12.4310828751	-1.66296748141
38565	-6.03379924594	3.63163738863
38564	11.7591070259	-17.4059342268
38567	2.00015670935	-3.85973350359
24373	19.4878465456	3.67558622306
26020	-2.46793744558	-3.95837472555
18585	-20.5017569952	9.30581606227
70138	2.86158375632	-28.9286433549
70139	9.4209513502	-30.3149730502
70136	-0.0939126691028	-23.426658196
70137	-14.7435135948	-26.0033780554
70134	6.3937280966	-32.2860159419
70135	-2.84963943593	0.417396367862
70132	-15.8520635072	-3.55874769808
70133	-36.9864634786	-3.81281299117
70130	19.4400655459	5.87739418475
69175	-19.4643591082	-7.7844001462
18893	8.57139498676	-11.9663627185
18892	-2.63878457102	1.40467093813
18891	-19.9745434043	-23.1892190287
18890	-20.7370875781	-7.71535583734
18897	8.71494613171	-6.54148335473
69176	-2.96148329511	27.7138299741
18895	-18.9458923783	19.0967071937
18894	15.7339811695	18.7243733493
18899	20.4711484438	-22.7817707501
18898	2.72452838609	-5.03921699701
64038	-14.5347470648	-28.2091709003
58300	-2.64583374768	26.1514539298
69179	34.9705317203	-2.02843826994
13892	15.4687253239	-33.2974336534
13893	4.26478984585	30.5017200656
64809	29.2194819589	-1.84021285251
13891	17.2679614628	6.34218047612
44221	-1.82689634611	35.6282512026
44220	27.5008518683	8.88972666763
44223	-10.5011741978	-13.4256440532
44222	-0.416902589145	-5.92917232681
44225	-11.9493331188	17.5804509948
44224	-2.3065374025	-22.4839718195
44227	14.7161565104	-19.5429244819
64806	-14.5410186449	3.0379368805
36174	-6.33684639383	4.61613128983
44228	-0.643455445261	-23.8221052704
36176	-4.0948769805	-3.87721555405
36177	-0.655301007447	35.6825894424
36170	27.4192134737	9.52875015761
36171	20.0466101384	14.9692244806
36172	-22.6300984533	25.8682688206
36173	-18.4904116401	18.8636153987
18769	-21.9716102605	12.7563240246
18768	25.3984974416	8.63934430659
69836	-6.48784050787	-32.665182063
33528	-2.77687683137	-13.9915710522
33524	-11.5251838563	8.84424831901
33525	-10.0266063805	-17.9965940372
18763	21.9547717361	16.4146795757
33527	5.16770959351	-7.36121735486
18765	19.5126977058	16.0607044174
33521	8.85512865464	-13.2745984186
33522	2.58892672686	-7.83539078244
64802	-32.1470584428	-12.9806545359
41543	-7.36636734091	7.81314437607
41542	-3.50782866277	8.46657693896
41541	23.2626186124	22.3374280936
41540	-28.3920644625	20.396294953
41547	3.68105819176	16.8075173569
64801	-2.45546026403	27.5993429075
41545	-6.7897229191	-8.28590173329
41544	19.0717096526	27.1943427442
41549	12.212622897	-23.2432691588
64800	17.1622627285	-19.0623944774
38874	0.934277593636	-24.7118073426
