id	externalId
6810	897540
6811	2210017
6812	612840
6813	25546093
6814	2853320
6815	2806249
6816	888336
6817	2216322
6818	4338749
6819	20751481
6820	3837141
6821	190416
6822	4893170
6823	38759370
6824	6738531
6825	1304986
6826	31373410
6827	37089124
6828	47376011
6829	719000
6830	40590995
6831	42155455
6832	23394871
6833	2435668
6834	44056610
6835	5714284
6836	40372076
6837	3095001
6838	24021571
6839	11617594
6840	33444713
6841	1563877
6842	47522816
6843	34044006
6844	12054679
6845	17781178
6846	3931502
6847	24961327
6848	42599160
6849	343404
6850	47446640
6851	32365051
6852	4232814
6853	6524086
6854	27223546
6855	36919585
6856	5341795
6857	595909
6858	12978934
6859	20570658
6860	24044720
6861	5561794
6862	34779274
6863	36546614
6864	49475600
6865	7111027
6866	48487859
6867	45295341
6868	1862086
6869	3778528
6870	6810072
6871	10977
6872	35625635
6873	1668414
6874	36994400
6875	3606413
6876	22941497
6877	916576
6878	25394470
6879	2095475
6880	12669668
6881	8485902
6882	587507
6883	41633736
6884	931228
6885	46308234
6886	1949083
6887	3626312
6888	8440216
6889	39073234
6890	4021176
6891	19488378
6892	49478203
6893	576217
6894	47425203
6895	42121057
6896	41226231
6897	47530403
6898	46226408
6899	2473101
6900	25945167
6901	1067272
6902	18661279
6903	6917971
6904	3371527
6905	9040455
6906	49096697
6907	3790446
6908	6305925
6909	44362973
6910	44617535
6911	4953051
6912	102580
6913	1584998
6914	2293029
6915	2205317
6916	2055559
6917	1301663
6918	458890
6919	38019984
6920	733213
6921	38989581
6922	34588321
6923	1646113
6924	26537530
6925	2262277
6926	6586251
6927	5879984
6928	34600874
6929	113454
6930	4493967
6931	14141235
6932	255931
6933	36383569
6934	42498886
6935	161452
6936	39701327
6937	43603641
6938	4554425
6939	1556135
6940	41541522
6941	1987154
6942	49672937
6943	826420
6944	26968376
6945	44581116
6946	30354235
6947	3492883
6948	2259030
6949	49227892
6950	8227280
6951	18965892
6952	39804251
6953	4121036
6954	4916683
6955	1997332
6956	48007460
6957	49439454
6958	39440754
6959	30748966
6960	33427572
6961	42619670
6962	32102871
6963	40125066
6964	9379703
6965	30740974
6966	43855808
6967	47593658
6968	1057543
6969	1066956
6970	3375635
6971	2804212
6972	6355228
6973	25740475
6974	19775805
6975	1394959
6976	1367581
6977	6763625
6978	733176
6979	8011558
6980	25335991
6981	17242092
6982	202133
6983	32427485
6984	25016098
6985	67414
6986	163457
6987	40977083
6988	46446493
6989	73919
6990	308930
6991	37717754
6992	40081806
6993	40048568
6994	47303940
6995	14291388
6996	4656471
6997	5007560
6998	5217786
6999	24584915
7000	1186395
7001	390867
7002	49122043
7003	2853280
7004	1159860
7005	38305242
7006	11543265
7007	37769813
7008	1249019
7009	10087485
7010	62084
7011	172666
7012	33016471
7013	30101673
7014	6172917
7015	8867900
7016	46841374
7017	586740
7018	2608958
7019	30170236
7020	45355377
7021	10095763
7022	209549
7023	1012024
7024	24445186
7025	47127346
7026	1093364
7027	1036703
7028	40360501
7029	1358544
7030	12576747
7031	3053945
7032	34025191
7033	44662383
7034	1311098
7035	32849380
7036	48613108
7037	76402
7038	2888880
7039	10160738
7040	1181828
7041	25038063
7042	38811769
7043	14562213
7044	25221509
7045	302797
7046	242104
7047	643850
7048	5656662
7049	15392801
7050	3153023
7051	22154516
7052	14429341
7053	612866
7054	149815
7055	1411283
7056	652423
7057	5304218
7058	39653513
7059	46929116
7060	38846433
7061	16782319
7062	786972
7063	38639945
7064	26279569
7065	14913280
7066	21978354
7067	29829393
7068	770144
7069	46554334
7070	496640
7071	3033155
7072	38639067
7073	44339364
7074	3322205
7075	29730492
7076	35777606
7077	706047
7078	5033320
7079	5823793
7080	201553
7081	16435377
7082	45269283
7083	171618
7084	1637470
7085	3648503
7086	9195136
7087	43862205
7088	9542797
7089	33451464
7090	1739409
7091	24786271
7092	49107117
7093	1790734
7094	42473218
7095	3653768
7096	16258940
7097	914406
7098	2053380
7099	31361599
7100	43142474
7101	106337
7102	23850816
7103	9169267
7104	1071647
7105	1015585
7106	617769
7107	103033
7108	1039322
7109	28000044
7110	927401
7111	38725270
7112	5201320
7113	48400939
7114	41872661
7115	443917
7116	22637746
7117	5349123
7118	21508247
7119	37097888
7120	13800782
7121	44423832
7122	31675343
7123	20762905
7124	1237909
7125	103325
7126	51017953
7127	46404082
7128	20435857
7129	570240
7130	34366102
7131	2192765
7132	9951334
7133	39144820
7134	2374501
7135	30784331
7136	40145808
7137	5948294
7138	32009448
7139	22870525
7140	36840228
7141	5696691
7142	49003059
7143	143814
7144	7533357
7145	17177246
7146	49775624
7147	11470600
7148	2977550
7149	34754704
7150	1228330
7151	31629538
7152	17789399
7153	33528868
7154	2398332
7155	2378500
7156	2648735
7157	48600343
7158	670013
7159	44928462
7160	38820578
7161	3504856
7162	38832633
7163	972970
7164	9478308
7165	46999172
7166	43164612
7167	156641
7168	459801
7169	39496983
7170	752036
7171	12332258
7172	2425809
7173	8615612
7174	616786
7175	652432
7176	26630225
7177	44749866
7178	7329566
7179	42521264
7180	113449
7181	2995062
7182	35024125
7183	157173
7184	9222642
7185	12032960
7186	41424343
7187	143952
7188	22937227
7189	30928961
7190	19644541
7191	2688769
7192	230546
7193	38912553
7194	6822795
7195	1004972
7196	38219692
7197	32425647
7198	1033167
7199	37045050
7200	25942540
7201	12106715
7202	1960065
7203	932407
7204	18549292
7205	1250208
7206	44539780
7207	47354369
7208	21699468
7209	39482932
7210	9287656
7211	3090812
7212	42153495
7213	43516943
7214	41811674
7215	5136480
7216	874208
7217	12652556
7218	459586
7219	10249841
7220	40106212
7221	48010882
7222	239532
7223	205061
7224	37265441
7225	1512830
7226	1792094
7227	42190906
7228	377287
7229	7085931
7230	42850772
7231	40574895
7232	51018198
7233	1377960
7234	1113278
7235	1882956
7236	5962955
7237	39079667
7238	38348696
7239	2511741
7240	8360654
7241	12213090
7242	11992
7243	1254263
7244	26978753
7245	226562
7246	28385798
7247	3763760
7248	5098517
7249	14540936
7250	43175273
7251	48752522
7252	5866831
7253	2323824
7254	21860588
7255	48600818
7256	21666555
7257	39426884
7258	574342
7259	515217
7260	49197399
7261	164387
7262	25450621
7263	22073629
7264	44366694
7265	33638304
7266	470582
7267	3259930
7268	4512657
7269	3365240
7270	12929755
7271	33058811
7272	735291
7273	20114060
7274	101401
7275	5094131
7276	38185055
7277	27328338
7278	5735467
7279	183061
7280	26111263
7281	12149364
7282	11858827
7283	47070914
7284	2520368
7285	39837560
7286	3936178
7287	175668
7288	39482887
7289	14969658
7290	26666123
7291	2216294
7292	856716
7293	46887720
7294	680337
7295	5529883
7296	4457586
7297	46402144
7298	26323317
7299	417479
7300	2771118
7301	38057464
7302	1731114
7303	3078987
7304	24870348
7305	2554528
7306	2838499
7307	23684068
7308	3498675
7309	4744645
7310	518687
7311	11362250
7312	4781857
7313	45053237
7314	28763145
7315	48991564
7316	31805558
7317	7328023
7318	15272676
7319	881249
7320	3384239
7321	179044
7322	3110093
7323	1626201
7324	6752032
7325	28116711
7326	12679879
7327	42250058
7328	20615335
7329	2637077
7330	2380622
7331	27327195
7332	17578623
7333	9544391
7334	48549096
7335	3466023
7336	4316523
7337	27645415
7338	47308517
7339	180241
7340	30532696
7341	42220810
7342	20393973
7343	40250264
7344	14595722
7345	25625963
7346	15392682
7347	32986603
7348	33237722
7349	24014809
7350	3949045
7351	1643298
7352	39166298
7353	1035959
7354	42655362
7355	32316536
7356	2065224
7357	8259871
7358	17188323
7359	3287871
7360	46189718
7361	49748112
7362	23721647
7363	18454887
7364	20759694
7365	49081716
7366	2283068
7367	46553271
7368	2956166
7369	6715844
7370	49415014
7371	264869
7372	76643
7373	49744332
7374	5841657
7375	1577984
7376	6987479
7377	31335395
7378	30763652
7379	43788074
7380	24790580
7381	5855792
7382	47977095
7383	67431
7384	144415
7385	36621772
7386	3990450
7387	2324980
7388	41025920
7389	46967873
7390	1255434
7391	1640649
7392	7885300
7393	1415904
7394	36519079
7395	5534117
7396	12971182
7397	16644875
7398	43840462
7399	1859592
7400	411784
7401	3755901
7402	6939673
7403	7302664
7404	36927397
7405	7657211
7406	6804043
7407	957942
7408	917665
7409	4125366
7410	6135756
7411	3779953
7412	2480504
7413	43733030
7414	6005212
7415	1395159
7416	1323106
7417	39551506
7418	48358348
7419	42524986
7420	11073939
7421	39506305
7422	18586363
7423	6003182
7424	3637075
7425	42399391
7426	49104901
7427	1508868
7428	42224
7429	7895523
7430	40375177
7431	46501251
7432	3710372
7433	1983207
7434	3639599
7435	6197489
7436	1362608
7437	23932577
7438	170936
7439	3244159
7440	48812465
7441	25017192
7442	38890329
7443	10189688
7444	19399682
7445	7218888
7446	22087546
7447	31500300
7448	1765930
7449	2052143
7450	4413065
7451	2638660
7452	1625009
7453	34376983
7454	533767
7455	1428955
7456	39506264
7457	2046012
7458	3242749
7459	1046769
7460	35972534
7461	8288529
7462	33580822
7463	15777230
7464	34901723
7465	36298119
7466	5999816
7467	45297955
7468	3811830
7469	1072373
7470	770348
7471	887135
7472	23542046
7473	47484337
7474	2497347
7475	37082648
7476	1033721
7477	39088113
7478	5281893
7479	31505229
7480	35765030
7481	39340283
7482	49512505
7483	4326127
7484	33201358
7485	22099425
7486	1699256
7487	7696753
7488	9022669
7489	39699338
7490	176489
7491	3492280
7492	415074
7493	192469
7494	413949
7495	1958642
7496	48064503
7497	976512
7498	41087623
7499	25222513
7500	45350265
7501	62097
7502	3137571
7503	3152877
7504	29845871
7505	473286
7506	35844527
7507	854942
7508	4097843
7509	14301855
7510	9424543
7511	2974264
7512	2198940
7513	2119021
7514	42004651
7515	18486103
7516	1688060
7517	163837
7518	2775197
7519	2099242
7520	4518378
7521	49644135
7522	168583
7523	32558509
7524	1100688
7525	1702604
7526	43649164
7527	34181242
7528	32784130
7529	38516211
7530	46384725
7531	3869329
7532	28223680
7533	6081561
7534	1260184
7535	1764812
7536	31372381
7537	146908
7538	8816501
7539	47933340
7540	3653844
7541	30826749
7542	1012580
7543	101998
7544	2197752
7545	48303461
7546	34361583
7547	44597588
7548	2093928
7549	2012442
7550	25979088
7551	3024228
7552	5550520
7553	27987042
7554	2307251
7555	38860265
7556	46881034
7557	49059822
7558	15398677
7559	40270708
7560	2482322
7561	16702881
7562	21981842
7563	18726475
7564	2665467
7565	41785631
7566	9551895
7567	1349518
7568	3940964
7569	4277910
7570	73376
7571	42656468
7572	6123971
7573	1223479
7574	19256961
7575	7636003
7576	644845
7577	856733
7578	2661422
7579	13439264
7580	484876
7581	48431846
7582	2712888
7583	2171715
7584	185564
7585	2918585
7586	22473764
7587	33251410
7588	41816628
7589	350358
7590	2484540
7591	6217649
7592	330874
7593	363929
7594	7274998
7595	5522723
7596	156774
7597	31129842
7598	125563
7599	5420277
7600	30863646
7601	2233996
7602	3409175
7603	8928152
7604	1403925
7605	3421818
7606	49210257
7607	41898639
7608	2775082
7609	12694625
7610	4451440
7611	11876523
7612	44242768
7613	1582683
7614	1040518
7615	1721159
7616	2357737
7617	17192514
7618	2490751
7619	10349441
7620	39867855
7621	163437
7622	30578992
7623	7176240
7624	358243
7625	20700027
7626	61501
7627	1531941
7628	47928604
7629	9378574
7630	36180452
7631	48547741
7632	15087457
7633	3681345
7634	1633134
7635	3615688
7636	41801148
7637	6557991
7638	19626055
7639	33375408
7640	7534904
7641	41710102
7642	42822867
7643	156625
7644	6816104
7645	2819679
7646	4390553
7647	5569730
7648	34296753
7649	2360178
7650	5712265
7651	2260358
7652	15485620
7653	16555100
7654	41541158
7655	1373852
7656	37760860
7657	4555463
7658	4939088
7659	41649549
7660	1324910
7661	171005
7662	37009653
7663	25594421
7664	19777337
7665	34468533
7666	3557065
7667	39669362
7668	14145590
7669	44142534
7670	385895
7671	171588
7672	1897047
7673	586023
7674	28257096
7675	21381653
7676	12147070
7677	30643953
7678	13504835
7679	5169883
7680	4687991
7681	18832412
7682	1018216
7683	1451395
7684	5625535
7685	222534
7686	11783858
7687	664496
7688	42830292
7689	10542198
7690	15878978
7691	28070112
7692	38017097
7693	33992532
7694	13393215
7695	6189444
7696	2396904
7697	1326091
7698	41903724
7699	27381786
7700	61508
7701	46294829
7702	25541925
7703	12938853
7704	15103329
7705	6084851
7706	10353968
7707	1609543
7708	30026786
7709	36247396
7710	457561
7711	39800981
7712	9750245
7713	997206
7714	1347325
7715	27498421
7716	41725644
7717	47003075
7718	7175865
7719	4306224
7720	37916038
7721	30380362
7722	1103547
7723	36643742
7724	685721
7725	3915448
7726	92540
7727	16973860
7728	47281607
7729	39425509
7730	2560949
7731	2092559
7732	48648987
7733	21662430
7734	42905941
7735	24044432
7736	633832
7737	1471253
7738	47399612
7739	45236154
7740	2579441
7741	2682902
7742	5898351
7743	38848850
7744	31098672
7745	17123071
7746	6738041
7747	748858
7748	36503239
7749	9584958
7750	1039329
7751	1633705
7752	772823
7753	29160333
7754	3681867
7755	34528861
7756	1705391
7757	1582000
7758	2772250
7759	48106582
7760	2260329
7761	9751346
7762	1852381
7763	34387127
7764	37996145
7765	1394167
7766	9375612
7767	35603869
7768	49503354
7769	11558326
7770	35755662
7771	2183017
7772	3770927
7773	3229585
7774	444959
7775	3268070
7776	38794302
7777	73440
7778	612752
7779	2149085
7780	2413574
7781	43077782
7782	45633602
7783	5185573
7784	6196826
7785	35507273
7786	1150634
7787	42580439
7788	30875502
7789	38298384
7790	3142340
7791	14449597
7792	9216310
7793	3649527
7794	1841530
7795	41786963
7796	49710426
7797	1495709
7798	1388850
7799	2450370
7800	55447
7801	424391
7802	3894257
7803	51641379
7804	43991244
7805	3024239
7806	2069237
7807	3546352
7808	46921823
7809	497890
7810	4035081
7811	35337870
7812	48737448
7813	5283093
7814	19369265
7815	33059077
7816	737234
7817	44674916
7818	39462019
7819	3537064
7820	26100632
7821	74978
7822	6241436
7823	27595922
7824	25223887
7825	26836627
7826	4045254
7827	30440315
7828	34683152
7829	47568564
7830	76034
7831	2813558
7832	5527808
7833	1022323
7834	21199699
7835	41749948
7836	1693762
7837	6470956
7838	4330835
7839	11104130
7840	4125153
7841	907949
7842	962431
7843	13384529
7844	10230968
7845	2159835
7846	49130329
7847	1779335
7848	113445
7849	1900912
7850	41057100
7851	2646948
7852	2315955
7853	43401721
7854	48441648
7855	20632614
7856	1856154
7857	27556412
7858	40988711
7859	3082021
7860	474085
7861	43828133
7862	32792627
7863	4662798
7864	3667955
7865	2705839
7866	1864142
7867	43476960
7868	1756460
7869	8579043
7870	6669106
7871	2041422
7872	42516166
7873	37879909
7874	1908968
7875	2556838
7876	2198959
7877	42628641
7878	1836502
7879	40990344
7880	2571423
7881	3268711
7882	2406870
7883	11929259
7884	9093781
7885	2706065
7886	2073543
7887	41146297
7888	3148833
7889	8683345
7890	36928968
7891	42664029
7892	33002591
7893	1606601
7894	5659888
7895	41705554
7896	1076567
7897	10956510
7898	44939453
7899	1394726
7900	319017
7901	31111589
7902	39192274
7903	1413265
7904	2905745
7905	6610601
7906	3822528
7907	4625875
7908	47028784
7909	3445885
7910	49369941
7911	6504325
7912	1471831
7913	4714316
7914	74942
7915	709490
7916	33148591
7917	36045095
7918	10133100
7919	13888061
7920	6117263
7921	37983954
7922	1377382
7923	25570770
7924	34520258
7925	292453
7926	35586078
7927	5716877
7928	27462826
7929	45237869
7930	16651961
7931	97732
7932	49628754
7933	30164225
7934	43617754
7935	28068147
7936	4457831
7937	3143504
7938	1170663
7939	13609396
7940	6058681
7941	42965694
7942	240372
7943	21107874
7944	31954962
7945	26111450
7946	193845
7947	12224231
7948	27919005
7949	3092405
7950	6712679
7951	19231927
7952	26985757
7953	1563060
7954	598346
7955	43478511
7956	2748374
7957	32152754
7958	1703740
7959	30201577
7960	624433
7961	2345042
7962	6877863
7963	31662781
7964	887388
7965	42031126
7966	36498250
7967	748923
7968	33422526
7969	588698
7970	28713430
7971	47784312
7972	18577105
7973	31417999
7974	962502
7975	5177588
7976	9416837
7977	40218712
7978	5419425
7979	183740
7980	4743308
7981	4704156
7982	2279228
7983	39667485
7984	3778721
7985	21321046
7986	423019
7987	48899713
7988	11437460
7989	31738289
7990	8681217
7991	579127
7992	48985735
7993	35478444
7994	39593125
7995	47201921
7996	1796156
7997	46817194
7998	31199884
7999	11227335
8000	5429235
8001	574210
8002	214148
8003	12911103
8004	39392097
8005	1688153
8006	2979644
8007	9732060
8008	44234744
8009	40283130
8010	1352995
8011	40143832
8012	9125100
8013	2476317
8014	36142765
8015	10190365
8016	37126460
8017	2223709
8018	99464
8019	34743905
8020	1973848
8021	4768207
8022	3833665
8023	47013432
8024	18459346
8025	3056404
8026	2515369
8027	7548602
8028	11671832
8029	39577848
8030	6858830
8031	560837
8032	26488565
8033	6851920
8034	9674567
8035	1623500
8036	24785258
8037	1203778
8038	99015
8039	706861
8040	24077910
8041	30861208
8042	20390730
8043	47395526
8044	44408216
8045	42262983
8046	43063173
8047	1881878
8048	22653289
8049	1540319
8050	812818
8051	48544935
8052	5472438
8053	3841831
8054	2696740
8055	38320181
8056	1842419
8057	5867940
8058	5315100
8059	36208731
8060	42191112
8061	4985426
8062	1152328
8063	44768472
8064	871575
8065	1636672
8066	1906889
8067	33434134
8068	10483931
8069	3186448
8070	30553740
8071	129278
8072	40566383
8073	38666065
8074	556241
8075	3605117
8076	28256193
8077	36938359
8078	768526
8079	5356589
8080	10915095
8081	5840102
8082	26720310
8083	4311750
8084	900584
8085	1213319
8086	765310
8087	2411357
8088	2917185
8089	23773341
8090	9573893
8091	7055037
8092	2938431
8093	2636349
8094	8447225
8095	2839410
8096	1885523
8097	43539350
8098	6954370
8099	2228850
8100	2003410
8101	1266971
8102	44686368
8103	4877390
8104	29141687
8105	17752771
8106	43620710
8107	2313467
8108	44108145
8109	38151840
8110	5451497
8111	42632438
8112	4265319
8113	934809
8114	49627291
8115	24388765
8116	30706071
8117	20546140
8118	7580904
8119	29177359
8120	2522220
8121	23900668
8122	4132529
8123	1579705
8124	2448736
8125	2932827
8126	39382805
8127	10594195
8128	8043117
8129	40189603
8130	1786421
8131	41748007
8132	6529207
8133	49491639
8134	32774992
8135	1851374
8136	143483
8137	739259
8138	98164
8139	2491582
8140	37516472
8141	1515956
8142	31183531
8143	39452971
8144	2262672
8145	12800898
8146	34905932
8147	26066433
8148	18454490
8149	3133545
8150	8208317
8151	46222602
8152	12867093
8153	49323203
8154	41304417
8155	11744082
8156	33916206
8157	15837630
8158	10999615
8159	29449838
8160	2991978
8161	44045802
8162	1157158
8163	47506322
8164	26835108
8165	5257678
8166	24585861
8167	5105287
8168	43885589
8169	21037
8170	6128816
8171	2852763
8172	5374123
8173	42522464
8174	4370892
8175	3866200
8176	11011055
8177	38116481
8178	3752065
8179	14076686
8180	6809623
8181	18246000
8182	30725870
8183	6257968
8184	2100492
8185	18993404
8186	3992212
8187	26167604
8188	44358467
8189	25803545
8190	44145000
8191	4302846
8192	17987447
8193	26108501
8194	21653941
8195	45070705
8196	39174930
8197	451898
8198	1686720
8199	1899307
8200	779774
8201	46359156
8202	6343570
8203	27736078
8204	1027060
8205	41358787
8206	2142721
8207	10628994
8208	41467509
8209	9789345
8210	41659914
8211	19820048
8212	15047154
8213	3025095
8214	22332882
8215	10352270
8216	18708208
8217	297010
8218	159432
8219	67444
8220	18597562
8221	755231
8222	685720
8223	8630196
8224	13111116
8225	37497885
8226	2408687
8227	2864939
8228	3745287
8229	118569
8230	5871230
8231	34245967
8232	19138101
8233	43366733
8234	30272808
8235	22892307
8236	4813288
8237	35774926
8238	984020
8239	31653535
8240	4650848
8241	45338052
8242	47237498
8243	3990404
8244	41750236
8245	2426829
8246	5226874
8247	5046538
8248	939561
8249	3910693
8250	13702809
8251	9068066
8252	26978693
8253	709419
8254	894179
8255	1865502
8256	41178810
8257	6816597
8258	8581231
8259	67427
8260	2345562
8261	19240936
8262	633531
8263	682275
8264	8772252
8265	24808130
8266	5324114
8267	17576975
8268	5906792
8269	1815818
8270	5846938
8271	38153139
8272	43178147
8273	37367091
8274	4242930
8275	47429407
8276	4177747
8277	2853229
8278	15181224
8279	2805992
8280	7165700
8281	3829543
8282	985064
8283	46389114
8284	6724491
8285	2517072
8286	36961947
8287	15968935
8288	16166681
8289	8634248
8290	1067527
8291	34190121
8292	10483547
8293	707151
8294	8383780
8295	2673183
8296	3237331
8297	41683146
8298	181471
8299	46967515
8300	980548
8301	1367501
8302	31404359
8303	32427935
8304	2175640
8305	9442685
8306	42907878
8307	9720148
8308	17756193
8309	2270205
8310	38004137
8311	369790
8312	47689929
8313	8620409
8314	16958933
8315	7666236
8316	25133251
8317	1002717
8318	43741738
8319	1135297
8320	6782517
8321	47693019
8322	46976627
8323	39387324
8324	7715240
8325	15907225
8326	39490316
8327	3834305
8328	45540602
8329	18056742
8330	1396533
8331	49585532
8332	6178996
8333	1048695
8334	1729915
8335	34188375
8336	47312222
8337	1580851
8338	3303352
8339	4084601
8340	32791398
8341	3264802
8342	1588102
8343	12695008
8344	11467488
8345	8383529
8346	7170491
8347	31083557
8348	41975051
8349	15810661
8350	1368434
8351	35295748
8352	28731928
8353	2304640
8354	47037569
8355	7006276
8356	13452919
8357	1732917
8358	16747410
8359	46859041
8360	46896101
8361	171047
8362	16593269
8363	11977088
8364	43927466
8365	2290453
8366	3662683
8367	2203406
8368	5101168
8369	2853352
8370	16718585
8371	9629572
8372	2748244
8373	30270338
8374	1800351
8375	20156072
8376	24455881
8377	43101227
8378	42161889
8379	6540311
8380	6267056
8381	29475100
8382	22541211
8383	12005853
8384	44457
8385	2565462
8386	39425510
8387	18066411
8388	5095982
8389	16255612
8390	1276307
8391	28839015
8392	27123043
8393	19463174
8394	5240530
8395	6302125
8396	47669422
8397	2649257
8398	41353552
8399	15688731
8400	3509663
8401	10575289
8402	3028248
8403	4453753
8404	932864
8405	24770245
8406	7586065
8407	41126054
8408	12657358
8409	22644962
8410	3329115
8411	511351
8412	5405042
8413	161450
8414	10386190
8415	22684211
8416	1472852
8417	30736519
8418	35624629
8419	37206425
8420	25658502
8421	28694630
8422	50957
8423	40931665
8424	5049061
8425	468342
8426	5895236
8427	18153153
8428	13649283
8429	39490783
8430	3653924
8431	34701296
8432	41998221
8433	28212897
8434	7200857
8435	2525385
8436	31693868
8437	49925794
8438	10653373
8439	6015667
8440	8563773
8441	41952910
8442	1444832
8443	45502438
8444	32102471
8445	14894081
8446	1526905
8447	45247195
8448	418252
8449	7672286
8450	34590019
8451	2121919
8452	50518299
8453	28791031
8454	47354078
8455	44584846
8456	531816
8457	42452904
8458	8007040
8459	5148493
8460	6118549
8461	10965647
8462	1637570
8463	6809382
8464	1974897
8465	164359
8466	5353344
8467	41229081
8468	2488691
8469	1112328
8470	817057
8471	12139569
8472	33075056
8473	9650458
8474	2266430
8475	2354621
8476	47230418
8477	45380006
8478	4605171
8479	23069508
8480	23810745
8481	8012981
8482	1888433
8483	3417075
8484	1088952
8485	43699241
8486	924179
8487	2478590
8488	2051678
8489	48970597
8490	24193429
8491	21955983
8492	1364174
8493	683428
8494	24143556
8495	2421467
8496	1201864
8497	1105284
8498	41354767
8499	23856720
8500	1789884
8501	682722
8502	5165771
8503	6202446
8504	5208736
8505	2229894
8506	1701236
8507	12514161
8508	1596505
8509	2543557
8510	39433163
8511	30624551
8512	32044366
8513	4767200
8514	25874090
8515	1041202
8516	43385025
8517	20479465
8518	4842594
8519	1964896
8520	718302
8521	22558719
8522	2583472
8523	5465083
8524	2381862
8525	1371900
8526	17485007
8527	37869075
8528	7489472
8529	1129583
8530	33842909
8531	10593126
8532	2838120
8533	24726686
8534	16618557
8535	8714658
8536	26697741
8537	1126992
8538	48266423
8539	142482
8540	31513300
8541	45484478
8542	48640164
8543	867935
8544	143812
8545	3654231
8546	4575990
8547	46689753
8548	34760284
8549	44156757
8550	38628011
8551	21899381
8552	29752156
8553	46647620
8554	242525
8555	44716769
8556	13184162
8557	799030
8558	1198597
8559	11389149
8560	35610105
8561	46381487
8562	7444392
8563	4556874
8564	44324033
8565	20008114
8566	10587298
8567	1243901
8568	1643035
8569	11777954
8570	13610284
8571	9013587
8572	957331
8573	4845241
8574	36655554
8575	13084559
8576	2069002
8577	976989
8578	5731328
8579	98506
8580	25011482
8581	36169081
8582	7413769
8583	28540866
8584	20319592
8585	1345561
8586	161460
8587	758650
8588	40898943
8589	5657238
8590	19360428
8591	40340738
8592	5501976
8593	3874380
8594	226519
8595	25111940
8596	499147
8597	11625280
8598	24204860
8599	469813
8600	47526405
8601	839705
8602	49208139
8603	39408494
8604	235331
8605	47729892
8606	46367323
8607	28030651
8608	904125
8609	44151008
8610	1834411
8611	9704560
8612	48548802
8613	5124302
8614	46982445
8615	48977700
8616	663968
8617	47634736
8618	11103982
8619	47185999
8620	2390396
8621	10760729
8622	14706880
8623	10950017
8624	28710312
8625	3829690
8626	427011
8627	27962796
8628	3566967
8629	2168542
8630	9366011
8631	6618673
8632	1941591
8633	2508308
8634	38624147
8635	34652966
8636	6969487
8637	2130880
8638	2164332
8639	38846917
8640	43747768
8641	2124810
8642	7388449
8643	44245653
8644	39248057
8645	11047370
8646	468311
8647	1400602
8648	1331578
8649	48395515
8650	2254896
8651	2110936
8652	145640
8653	32066683
8654	469019
8655	549949
8656	1586717
8657	27177006
8658	4090453
8659	2138941
8660	905483
8661	2994151
8662	2008660
8663	3417500
8664	29303900
8665	42294
8666	34604303
8667	2332911
8668	42467582
8669	844360
8670	7321868
8671	4848263
8672	25816706
8673	33426120
8674	30809784
8675	46757347
8676	40549070
8677	10343102
8678	2263255
8679	1634305
8680	1771770
8681	46855410
8682	38075569
8683	595388
8684	8828468
8685	1175762
8686	2933761
8687	2166828
8688	41793164
8689	36025645
8690	37594835
8691	34500764
8692	20724748
8693	4954616
8694	46310771
8695	43171327
8696	2523915
8697	2825783
8698	1483207
8699	1297472
8700	163500
8701	314406
8702	36627432
8703	33235619
8704	12336807
8705	1310085
8706	44367296
8707	2743891
8708	43116855
8709	21781488
8710	7006903
8711	33931528
8712	26024515
8713	733818
8714	25098171
8715	44264740
8716	37549027
8717	40910808
8718	1401046
8719	25079197
8720	2190310
8721	3095818
8722	13399638
8723	28212300
8724	2660232
8725	24838328
8726	18423431
8727	32506361
8728	4125457
8729	6309400
8730	2115709
8731	39645239
8732	2039953
8733	48449116
8734	45665893
8735	2352397
8736	22877469
8737	689948
8738	5719024
8739	3564660
8740	50650863
8741	7643463
8742	15495512
8743	2360074
8744	3462068
8745	1228941
8746	1843114
8747	37671346
8748	4549625
8749	8448026
8750	2647404
8751	27710092
8752	992827
8753	13193885
8754	2145548
8755	40451804
8756	32486389
8757	5526916
8758	49132008
8759	5812847
8760	4773885
8761	24997872
8762	1475902
8763	30558811
8764	48991850
8765	14543900
8766	38462148
8767	48688695
8768	2792590
8769	36934372
8770	43200697
8771	13275999
8772	2071706
8773	44750228
8774	1195543
8775	1464962
8776	26208121
8777	3454332
8778	1431305
8779	725892
8780	9980173
8781	17357251
8782	47930707
8783	997174
8784	34596327
8785	5106141
8786	49556999
8787	31908
8788	47733685
8789	1575809
8790	2429734
8791	2261407
8792	36938208
8793	2378208
8794	1897496
8795	6665962
8796	25852256
8797	3030811
8798	74862
8799	3178137
8800	18711572
8801	39922551
8802	985537
8803	36428501
8804	43217503
8805	12898367
8806	44340332
8807	2305746
8808	11970651
8809	5696805
8810	48587335
8811	2945096
8812	39764164
8813	187636
8814	45571757
8815	11501271
8816	689549
8817	1707352
8818	2640267
8819	12710799
8820	6179287
8821	43383163
8822	1836615
8823	13141411
8824	947450
8825	6304360
8826	44151635
8827	31737602
8828	25862293
8829	47822864
8830	19432732
8831	42822872
8832	2018960
8833	145621
8834	41324074
8835	535969
8836	39484587
8837	48010153
8838	5344149
8839	10531330
8840	76389
8841	4301040
8842	1371113
8843	40970376
8844	5683113
8845	43116041
